Model,Algorithm,Feature,Feature_Type,Species,MeanAbsSHAP_Mean,MeanAbsSHAP_Median,MeanSignedSHAP_Mean,MeanRank,MedianRank,BestRank,N_Folds_Evaluated,N_Folds_TopK,Total_Folds,StabilityScore,MeanAbsSHAP_Scaled,ConsensusScore,ConsensusRank
OnlyMale,RandomForest,rCLR_Megamonas funiformis,rCLR,Megamonas funiformis,0.0009253654097483332,0.0010327937379990934,-0.00019052488062454696,115.8,108.0,91,10,0,10,0.0,0.02679674224843207,0.009378859786951223,116
OnlyMale,RandomForest,PA_Clostridium sp. CAG:58,PA,Clostridium sp. CAG:58,0.0009033934843695284,0.0008583071230788386,-2.0713338217077588e-05,114.4,118.0,68,10,0,10,0.0,0.026160478978944027,0.009156167642630409,117
OnlyMale,RandomForest,rCLR_Phocaeicola massiliensis,rCLR,Phocaeicola massiliensis,0.0008915733395089418,0.0009217493957322559,4.520510145441627e-05,114.6,109.0,99,10,0,10,0.0,0.02581819108722954,0.009036366880530338,118
OnlyMale,RandomForest,PA_Bacteroides cellulosilyticus,PA,Bacteroides cellulosilyticus,0.000869598956408959,0.0007627213428755691,-7.613956278683964e-05,117.2,121.5,80,10,0,10,0.0,0.025181856647023177,0.008813649826458112,119
OnlyMale,RandomForest,PA_Bifidobacterium bifidum,PA,Bifidobacterium bifidum,0.0008599667284325976,0.0009273186474946889,9.349172765754744e-06,116.8,112.0,91,10,0,10,0.0,0.02490292647777156,0.008716024267220046,120
OnlyMale,RandomForest,PA_Bacteroides fragilis,PA,Bacteroides fragilis,0.0008111704937912766,0.0008976526007607868,-7.759710456287143e-05,119.8,112.5,100,10,0,10,0.0,0.023489884550114994,0.008221459592540248,121
OnlyMale,RandomForest,PA_Escherichia coli,PA,Escherichia coli,0.0007974413444674542,0.0005480046610448449,-4.903054896349258e-05,120.7,131.5,71,10,0,10,0.0,0.023092315685053617,0.008082310489768766,122
OnlyMale,RandomForest,PA_Firmicutes bacterium CAG:145,PA,Firmicutes bacterium CAG:145,0.0007949333040133136,0.0007385638270505427,0.00011432474915517995,125.6,120.5,88,10,0,10,0.0,0.02301968782054707,0.008056890737191473,123
OnlyMale,RandomForest,PA_Enterocloster bolteae,PA,Enterocloster bolteae,0.0007296223256141054,0.0007556995505492593,-0.00013341561133029624,125.8,122.5,89,10,0,10,0.0,0.021128411751958696,0.007394944113185543,124
OnlyMale,RandomForest,PA_Streptococcus thermophilus,PA,Streptococcus thermophilus,0.0007181327010943134,0.0007572201499533031,3.1994001212883634e-05,128.1,122.5,109,10,0,10,0.0,0.020795695072099368,0.007278493275234778,125
OnlyMale,RandomForest,PA_Parabacteroides merdae,PA,Parabacteroides merdae,0.0006628898420361219,0.0005815303279004694,-0.00010121054752475226,133.9,129.5,85,10,0,10,0.0,0.019195971719946605,0.006718590101981311,126
OnlyMale,RandomForest,PA_Blautia sp. CAG:257,PA,Blautia sp. CAG:257,0.0006627815059817178,0.0006361712099175161,4.805411369382611e-05,130.8,130.0,100,10,0,10,0.0,0.019192834523228966,0.006717492083130138,127
OnlyMale,RandomForest,PA_Bacteroides salyersiae,PA,Bacteroides salyersiae,0.0006459474902022636,0.0006292093020756626,-9.479231946520245e-06,130.2,129.5,113,10,0,10,0.0,0.018705354899400412,0.006546874214790144,128
OnlyMale,RandomForest,PA_Bacteroides caccae,PA,Bacteroides caccae,0.000626412025504261,0.0005475877264485925,-3.129815093642597e-05,130.2,134.5,103,10,0,10,0.0,0.01813964668651391,0.006348876340279868,129
OnlyMale,RandomForest,PA_Bacteroides stercoris,PA,Bacteroides stercoris,0.0006017134779586458,0.0005379909347766119,-1.2725414509757797e-05,131.7,134.0,101,10,0,10,0.0,0.017424425860753313,0.006098549051263659,130
OnlyMale,RandomForest,PA_Bacteroides sp. CAG:144,PA,Bacteroides sp. CAG:144,0.0005897624430022232,0.0005433454214195295,5.8475358344783336e-05,136.1,131.0,96,10,0,10,0.0,0.017078347652128296,0.005977421678244903,131
OnlyMale,RandomForest,PA_Klebsiella pneumoniae,PA,Klebsiella pneumoniae,0.0005583054459022566,0.0005615155635902389,3.125335791300699e-05,139.0,134.0,110,10,0,10,0.0,0.016167415565930335,0.005658595448075617,132
OnlyMale,RandomForest,PA_Coprococcus catus,PA,Coprococcus catus,0.000554197656784066,0.0005278201612367338,0.00011637947206106551,137.0,138.0,117,10,0,10,0.0,0.016048462161089967,0.005616961756381488,133
OnlyMale,RandomForest,PA_Eubacterium sp. CAG:180,PA,Eubacterium sp. CAG:180,0.0005365162205944325,0.0005099052676304205,-9.771026777204687e-06,145.1,135.5,112,10,0,10,0.0,0.015536442927212868,0.005437755024524504,134
OnlyMale,RandomForest,PA_Roseburia faecis,PA,Roseburia faecis,0.0005315746064459311,0.000359226023937279,-5.435802011088954e-06,150.4,152.5,65,10,0,10,0.0,0.01539334360749158,0.005387670262622052,135
OnlyMale,RandomForest,PA_Paraprevotella xylaniphila,PA,Paraprevotella xylaniphila,0.000526335142104512,0.0005013892793756659,4.7247577124952474e-06,140.3,138.0,104,10,0,10,0.0,0.015241619138435577,0.005334566698452452,136
OnlyMale,RandomForest,PA_Megamonas funiformis,PA,Megamonas funiformis,0.0005185551366457585,0.0005176450055941133,-0.00011578753752558998,139.8,138.5,122,10,0,10,0.0,0.015016325650291998,0.005255713977602199,137
OnlyMale,RandomForest,PA_Bifidobacterium adolescentis,PA,Bifidobacterium adolescentis,0.000505210652843044,0.0003476962880580816,9.682463950696433e-05,147.7,150.5,73,10,0,10,0.0,0.014629895933844127,0.005120463576845444,138
OnlyMale,RandomForest,PA_[Eubacterium] siraeum,PA,[Eubacterium] siraeum,0.0005023973099075221,0.0004633467469192708,3.522140043075301e-05,142.8,146.5,98,10,0,10,0.0,0.014548427116547259,0.00509194949079154,139
OnlyMale,RandomForest,PA_Ruminococcus bicirculans,PA,Ruminococcus bicirculans,0.0004934928764586293,0.00046411810453197695,-2.692853004525601e-05,141.0,136.0,126,10,0,10,0.0,0.014290572429647746,0.005001700350376711,140
OnlyMale,RandomForest,PA_Bacteroides thetaiotaomicron,PA,Bacteroides thetaiotaomicron,0.0004897791374804992,0.00022424575708560697,-0.00024984741594982367,165.2,181.0,56,10,0,10,0.0,0.01418302993332516,0.004964060476663806,141
OnlyMale,RandomForest,PA_Eubacterium sp. CAG:38,PA,Eubacterium sp. CAG:38,0.00047868897234844857,0.0004715491845459558,0.00011038454621213304,144.1,145.0,125,10,0,10,0.0,0.013861880803040582,0.004851658281064203,142
OnlyMale,RandomForest,PA_Butyricimonas virosa,PA,Butyricimonas virosa,0.00046944911136278166,0.0004381930327597371,-1.4703081847518372e-06,144.3,148.0,127,10,0,10,0.0,0.013594312801647924,0.004758009480576773,143
OnlyMale,RandomForest,PA_Lachnospira eligens,PA,Lachnospira eligens,0.0004672677535702068,0.0004097565878142227,1.777898480199429e-05,148.6,144.0,119,10,0,10,0.0,0.013531145017436998,0.004735900756102949,144
OnlyMale,RandomForest,PA_Parabacteroides distasonis,PA,Parabacteroides distasonis,0.00046510836931153664,0.00037055729442780916,-5.020335576888153e-05,151.3,149.0,105,10,0,10,0.0,0.013468613543075273,0.004714014740076346,145
OnlyMale,RandomForest,PA_Phocaeicola coprocola,PA,Phocaeicola coprocola,0.00046146460389001625,0.00039559164990366597,2.438050714381915e-05,148.9,145.5,119,10,0,10,0.0,0.013363097341815074,0.004677084069635276,146
OnlyMale,RandomForest,PA_Bacteroides ovatus,PA,Bacteroides ovatus,0.0004588773389873394,0.00029607969542590196,0.00012281348430460683,153.9,163.0,96,10,0,10,0.0,0.013288175294810635,0.004650861353183722,147
OnlyMale,RandomForest,PA_Veillonella atypica,PA,Veillonella atypica,0.0004483441630105152,0.0004178961214058946,-6.439484831729917e-05,145.9,146.5,122,10,0,10,0.0,0.012983155462931358,0.004544104412025975,148
OnlyMale,RandomForest,PA_Phocaeicola plebeius,PA,Phocaeicola plebeius,0.00044776019649305263,0.00041255306355662884,-8.731029291718624e-05,147.8,146.5,111,10,0,10,0.0,0.012966244953758107,0.004538185733815338,149
OnlyMale,RandomForest,PA_Veillonella parvula,PA,Veillonella parvula,0.00044436443773261723,0.00032944778116436135,-1.0356725755382687e-05,151.0,159.0,113,10,0,10,0.0,0.012867910532260777,0.004503768686291271,150
OnlyMale,RandomForest,PA_Prevotella copri,PA,Prevotella copri,0.00043957856970003935,0.00035770936823275646,-5.994906648228717e-05,152.1,151.0,118,10,0,10,0.0,0.012729321310367471,0.004455262458628615,151
OnlyMale,RandomForest,PA_Eubacterium sp. CAG:251,PA,Eubacterium sp. CAG:251,0.00043697772275142556,0.00043357090249482744,-1.0858318780934497e-05,148.6,139.0,119,10,0,10,0.0,0.012654005954319552,0.004428902084011843,152
OnlyMale,RandomForest,PA_Desulfovibrio piger,PA,Desulfovibrio piger,0.00041755455423994907,0.00038212931841756807,4.345977716722702e-05,155.1,150.5,107,10,0,10,0.0,0.01209154961570252,0.004232042365495882,153
OnlyMale,RandomForest,PA_Phascolarctobacterium faecium,PA,Phascolarctobacterium faecium,0.00041092579508998216,0.00040376483001667153,4.407967509022228e-05,155.8,153.0,125,10,0,10,0.0,0.011899593931496744,0.00416485787602386,154
OnlyMale,RandomForest,PA_Fusicatenibacter saccharivorans,PA,Fusicatenibacter saccharivorans,0.00039223613457792185,0.0002727399792197514,2.159601335223964e-05,160.5,167.5,113,10,0,10,0.0,0.011358378526018616,0.003975432484106515,155
OnlyMale,RandomForest,PA_Lawsonibacter asaccharolyticus,PA,Lawsonibacter asaccharolyticus,0.00038899778612878477,0.0003513842204438862,-8.582284516548508e-05,157.1,156.0,121,10,0,10,0.0,0.011264602394138198,0.003942610837948369,156
OnlyMale,RandomForest,PA_Oscillibacter sp. CAG:241,PA,Oscillibacter sp. CAG:241,0.00038362327793612,0.0003302193012664022,1.685473772044907e-05,159.8,158.0,125,10,0,10,0.0,0.011108967323674421,0.0038881385632860473,157
OnlyMale,RandomForest,PA_Holdemanella biformis,PA,Holdemanella biformis,0.00038321531431751007,0.0002905277718045096,3.6401565205782465e-05,158.8,160.5,115,10,0,10,0.0,0.011097153508483726,0.0038840037279693038,158
OnlyMale,RandomForest,PA_Phascolarctobacterium succinatutens,PA,Phascolarctobacterium succinatutens,0.0003689504101814977,0.0003360793717479864,-5.048581037826558e-05,155.5,156.5,129,10,0,10,0.0,0.010684070249368524,0.003739424587278983,159
OnlyMale,RandomForest,PA_Alistipes shahii,PA,Alistipes shahii,0.0003591123314938444,0.0002644208791634785,-2.660261242356859e-06,162.8,170.5,115,10,0,10,0.0,0.010399179052836188,0.0036397126684926655,160
OnlyMale,RandomForest,PA_Alistipes finegoldii,PA,Alistipes finegoldii,0.0003565488143003697,0.00031007419489277425,-2.3263657372185794e-05,163.7,161.5,129,10,0,10,0.0,0.010324944692269751,0.0036137306422944124,161
OnlyMale,RandomForest,PA_Roseburia inulinivorans,PA,Roseburia inulinivorans,0.0003315917796830438,0.00019808416098335152,0.00014170043575862992,177.8,192.5,85,10,0,10,0.0,0.009602238594894058,0.00336078350821292,162
OnlyMale,RandomForest,PA_Acidaminococcus intestini,PA,Acidaminococcus intestini,0.00032354874888523323,0.00023587332357196734,-4.335903483189406e-06,173.9,181.0,94,10,0,10,0.0,0.009369328415937026,0.003279264945577959,163
OnlyMale,RandomForest,PA_[Ruminococcus] torques,PA,[Ruminococcus] torques,0.0003158763560491325,0.0002353937050317655,0.00010080834015303076,172.5,177.0,118,10,0,10,0.0,0.009147151175366058,0.00320150291137812,164
OnlyMale,RandomForest,PA_Eggerthella lenta,PA,Eggerthella lenta,0.0003151616588128171,0.0003046091448388593,2.4976226066734335e-05,165.0,161.0,138,10,0,10,0.0,0.0091264549645228,0.0031942592375829794,165
OnlyMale,RandomForest,PA_Anaerostipes hadrus,PA,Anaerostipes hadrus,0.00030650068614065,0.0001585725201481487,0.00011543756668689594,183.2,201.0,87,10,0,10,0.0,0.00887565041761425,0.0031064776461649873,166
OnlyMale,RandomForest,PA_Bacteroides xylanisolvens,PA,Bacteroides xylanisolvens,0.00029889156127362954,0.0002298522231605236,-3.722264566557175e-05,173.9,175.5,135,10,0,10,0.0,0.008655305291624359,0.0030293568520685255,167
OnlyMale,RandomForest,PA_Dorea longicatena,PA,Dorea longicatena,0.00029800044363841884,0.00024118214886334813,3.330693645799834e-05,172.9,176.0,124,10,0,10,0.0,0.008629500296827472,0.003020325103889615,168
OnlyMale,RandomForest,PA_[Ruminococcus] lactaris,PA,[Ruminococcus] lactaris,0.0002965223731678095,0.00027506084789157795,-2.49531732312343e-05,169.3,172.5,136,10,0,10,0.0,0.008586698315027971,0.0030053444102597898,169
OnlyMale,RandomForest,PA_Ruthenibacterium lactatiformans,PA,Ruthenibacterium lactatiformans,0.0002941833728845564,0.0001771607456172732,-6.141135817456658e-05,181.8,192.0,97,10,0,10,0.0,0.00851896551774696,0.0029816379312114357,170
OnlyMale,RandomForest,PA_Parasutterella excrementihominis,PA,Parasutterella excrementihominis,0.0002858338433650266,0.00025518786086681477,5.451015509161326e-06,172.3,169.0,133,10,0,10,0.0,0.008277179745258054,0.0028970129108403186,171
OnlyMale,RandomForest,PA_Anaerobutyricum hallii,PA,Anaerobutyricum hallii,0.00028057106072725,0.00027438724657912925,4.812371836565315e-05,171.7,170.0,150,10,0,10,0.0,0.008124780024706173,0.0028436730086471604,172
OnlyMale,RandomForest,PA_Bacteroides eggerthii,PA,Bacteroides eggerthii,0.00027357055975150534,0.0002944576904967475,3.478593672799335e-05,172.8,166.0,147,10,0,10,0.0,0.007922059436405875,0.002772720802742056,173
OnlyMale,RandomForest,PA_Bacteroides intestinalis,PA,Bacteroides intestinalis,0.00027058135982133683,0.00027109776234147926,1.4916895911201301e-05,170.6,170.0,149,10,0,10,0.0,0.007835498150222138,0.002742424352577748,174
OnlyMale,RandomForest,PA_Slackia isoflavoniconvertens,PA,Slackia isoflavoniconvertens,0.0002688941495294783,0.00025513472018807927,2.6560106716062795e-05,171.1,169.0,154,10,0,10,0.0,0.007786639895057694,0.0027253239632701928,175
OnlyMale,RandomForest,PA_Oscillibacter sp. 57_20,PA,Oscillibacter sp. 57_20,0.0002604845175439006,0.0002308863949175336,9.376118031628428e-05,176.9,181.5,136,10,0,10,0.0,0.007543113674661166,0.0026400897861314078,176
OnlyMale,RandomForest,PA_Phocaeicola massiliensis,PA,Phocaeicola massiliensis,0.00025701487852950594,0.0002268290413116382,-5.284211836043543e-06,177.6,176.5,143,10,0,10,0.0,0.007442639827914373,0.0026049239397700303,177
OnlyMale,RandomForest,PA_Gemmiger formicilis,PA,Gemmiger formicilis,0.00025558870928546744,0.00026165378170090023,8.783035576524528e-06,174.7,173.5,157,10,0,10,0.0,0.007401340802434769,0.002590469280852169,178
OnlyMale,RandomForest,PA_Eubacterium ramulus,PA,Eubacterium ramulus,0.000253980624653595,0.00023477346441495384,2.7623734097850365e-05,179.1,180.5,142,10,0,10,0.0,0.007354773869048239,0.0025741708541668837,179
OnlyMale,RandomForest,PA_Erysipelatoclostridium ramosum,PA,Erysipelatoclostridium ramosum,0.000253170431931805,0.0002740636876756212,2.4301136950235484e-05,176.0,167.0,149,10,0,10,0.0,0.007331312298831055,0.002565959304590869,180
OnlyMale,RandomForest,PA_Odoribacter splanchnicus,PA,Odoribacter splanchnicus,0.0002522877642991317,0.0001855896671828263,-4.6360365675275105e-05,181.6,191.0,142,10,0,10,0.0,0.007305751999305474,0.0025570131997569158,181
OnlyMale,RandomForest,PA_Flavonifractor plautii,PA,Flavonifractor plautii,0.00024926095058857206,0.0001782276263153042,-6.930199346337304e-05,187.5,200.0,114,10,0,10,0.0,0.007218101492833716,0.0025263355224918005,182
OnlyMale,RandomForest,PA_Alistipes inops,PA,Alistipes inops,0.00024838727039123233,0.0002333031462936292,2.3954369821087885e-05,178.1,177.0,152,10,0,10,0.0,0.007192801451564572,0.0025174805080476,183
OnlyMale,RandomForest,PA_Proteobacteria bacterium CAG:139,PA,Proteobacteria bacterium CAG:139,0.00024438327654195674,0.0002204283280889519,2.6628373651165316e-05,179.9,186.0,149,10,0,10,0.0,0.007076853751323079,0.0024768988129630774,184
OnlyMale,RandomForest,PA_Adlercreutzia equolifaciens,PA,Adlercreutzia equolifaciens,0.00024342118500196775,0.0002402636329674433,-1.7256108133006298e-05,179.7,179.5,152,10,0,10,0.0,0.00704899349336996,0.002467147722679486,185
OnlyMale,RandomForest,PA_Firmicutes bacterium CAG:110,PA,Firmicutes bacterium CAG:110,0.00024247030189155247,0.00021724861438749522,1.8965772853921877e-05,179.5,184.0,140,10,0,10,0.0,0.007021457809250197,0.002457510233237569,186
OnlyMale,RandomForest,PA_Gordonibacter pamelaeae,PA,Gordonibacter pamelaeae,0.00024136957430121543,0.00021770846604643392,-2.0447272324506443e-05,182.7,182.0,130,10,0,10,0.0,0.006989582926946112,0.002446354024431139,187
OnlyMale,RandomForest,PA_Klebsiella quasipneumoniae,PA,Klebsiella quasipneumoniae,0.00024005828941047253,0.00021003595883480796,3.192944172153676e-05,181.9,191.0,144,10,0,10,0.0,0.006951610723899256,0.0024330637533647396,188
OnlyMale,RandomForest,PA_Phocaeicola dorei,PA,Phocaeicola dorei,0.00023951908959006133,0.00022993847975761504,3.143821248402603e-05,181.0,182.5,147,10,0,10,0.0,0.006935996569257481,0.002427598799240118,189
OnlyMale,RandomForest,PA_Dorea formicigenerans,PA,Dorea formicigenerans,0.00023793908527800048,0.00023311689931438813,2.5108324820202153e-05,180.4,179.0,146,10,0,10,0.0,0.006890242786097139,0.0024115849751339988,190
OnlyMale,RandomForest,PA_Barnesiella intestinihominis,PA,Barnesiella intestinihominis,0.0002351932136615467,0.00022877763155318228,-1.062561710967653e-05,179.4,180.5,146,10,0,10,0.0,0.006810727804038961,0.0023837547314136363,191
OnlyMale,RandomForest,PA_Coprobacter fastidiosus,PA,Coprobacter fastidiosus,0.00023341663483227756,0.00024484681941702377,-1.0835802981250121e-05,181.5,181.5,143,10,0,10,0.0,0.006759281613733562,0.0023657485648067465,192
OnlyMale,RandomForest,PA_Eubacterium ventriosum,PA,Eubacterium ventriosum,0.00023179227831279244,0.00021630721894247036,1.4047370232674072e-05,182.0,188.5,141,10,0,10,0.0,0.006712243478837164,0.0023492852175930074,193
OnlyMale,RandomForest,PA_Adlercreutzia equolifaciens_1,PA,Adlercreutzia equolifaciens_1,0.00023053356218736943,0.00025480819628288744,-2.1525136699955746e-05,180.3,172.5,162,10,0,10,0.0,0.006675793562705029,0.00233652774694676,194
OnlyMale,RandomForest,PA_Coprococcus comes,PA,Coprococcus comes,0.00022659483899898367,0.0001729617656682666,7.710162052603593e-05,187.2,193.5,138,10,0,10,0.0,0.0065617359710172215,0.0022966075898560273,195
OnlyMale,RandomForest,PA_Ruminococcus bromii,PA,Ruminococcus bromii,0.0002256718132539512,0.00018187321183335122,-2.8224673306905336e-05,185.7,191.0,145,10,0,10,0.0,0.006535006980806718,0.0022872524432823514,196
OnlyMale,RandomForest,PA_Firmicutes bacterium CAG:83,PA,Firmicutes bacterium CAG:83,0.00022368807073069072,0.00020141820009650672,1.0062561701513965e-05,184.3,191.5,150,10,0,10,0.0,0.0064775617418523865,0.002267146609648335,197
OnlyMale,RandomForest,PA_Alistipes putredinis,PA,Alistipes putredinis,0.00022366919691204414,0.0002452121707243216,3.396576064028761e-05,182.0,177.0,167,10,0,10,0.0,0.006477015193593517,0.002266955317757731,198
OnlyMale,RandomForest,PA_Lachnospira pectinoschiza,PA,Lachnospira pectinoschiza,0.0002217193081007888,0.00020756665014755852,4.7393994052642174e-05,183.4,187.0,157,10,0,10,0.0,0.0064205502908233555,0.0022471926017881743,199
OnlyMale,RandomForest,PA_Agathobaculum butyriciproducens,PA,Agathobaculum butyriciproducens,0.00021337685584869705,0.0001638897509225766,4.1097187538987394e-05,189.0,199.0,141,10,0,10,0.0,0.006178969461926852,0.002162639311674398,200
OnlyMale,RandomForest,PA_Phocaeicola vulgatus,PA,Phocaeicola vulgatus,0.00021160008832316963,0.00012976499726356842,9.719493109924425e-05,194.2,206.5,126,10,0,10,0.0,0.006127517807353021,0.0021446312325735573,201
OnlyMale,RandomForest,PA_Coprococcus eutactus,PA,Coprococcus eutactus,0.00021083247469477168,0.00022972744256934103,-2.6253038238577765e-05,185.8,180.5,158,10,0,10,0.0,0.006105289243015223,0.002136851235055328,202
OnlyMale,RandomForest,PA_[Eubacterium] rectale,PA,[Eubacterium] rectale,0.00020815157088797275,0.00020011195735181392,4.768539796310144e-05,187.7,190.0,155,10,0,10,0.0,0.006027655599541161,0.0021096794598394063,203
OnlyMale,RandomForest,PA_Streptococcus parasanguinis,PA,Streptococcus parasanguinis,0.00020775895150058725,0.00020243342863639067,1.7796698674397312e-06,188.3,188.5,148,10,0,10,0.0,0.006016286122775904,0.0021057001429715663,204
OnlyMale,RandomForest,PA_Intestinibacter bartlettii,PA,Intestinibacter bartlettii,0.00020133064936772805,0.00021819117858164845,2.418789601661993e-05,187.4,181.0,166,10,0,10,0.0,0.005830135275192222,0.0020405473463172776,205
OnlyMale,RandomForest,PA_[Ruminococcus] gnavus,PA,[Ruminococcus] gnavus,0.00020094525979922644,0.00019646035684310045,1.6980938766913106e-05,188.2,189.5,164,10,0,10,0.0,0.005818975159605904,0.002036641305862066,206
OnlyMale,RandomForest,PA_Bifidobacterium longum,PA,Bifidobacterium longum,0.00019248356466745577,0.0001917391866895606,-2.355829553350435e-06,190.2,189.5,164,10,0,10,0.0,0.0055739412940191855,0.0019508794529067147,207
OnlyMale,RandomForest,PA_Faecalibacterium prausnitzii,PA,Faecalibacterium prausnitzii,0.00019164340897743793,0.00014071346567050053,-4.508809136943468e-05,191.1,200.0,145,10,0,10,0.0,0.005549612055821181,0.0019423642195374132,208
OnlyMale,RandomForest,PA_Bacteroides finegoldii,PA,Bacteroides finegoldii,0.00018912265174333544,0.00017924345576728155,1.820763520835845e-05,191.1,194.5,164,10,0,10,0.0,0.005476615938653276,0.0019168155785286465,209
OnlyMale,RandomForest,PA_Dialister invisus,PA,Dialister invisus,0.0001842014347020422,0.00015786186379591053,7.807284600187408e-06,194.6,201.5,138,10,0,10,0.0,0.00533410727859866,0.001866937547509531,210
OnlyMale,RandomForest,PA_Blautia wexlerae,PA,Blautia wexlerae,0.0001817511758895637,0.00014814073138160437,2.3217977990748435e-05,194.7,202.5,155,10,0,10,0.0,0.005263152655540302,0.0018421034294391055,211
OnlyMale,RandomForest,PA_Klebsiella variicola,PA,Klebsiella variicola,0.00017501069505822793,0.0001533953899580268,2.381259164286192e-06,194.6,202.0,156,10,0,10,0.0,0.0050679617335920475,0.0017737866067572166,212
OnlyMale,RandomForest,PA_Roseburia hominis,PA,Roseburia hominis,0.00016830573007190435,0.00016296377161355017,3.036893455169959e-05,198.3,199.5,173,10,0,10,0.0,0.004873799279894822,0.0017058297479631875,213
OnlyMale,RandomForest,PA_Blautia obeum,PA,Blautia obeum,0.00015931372054550375,0.00012690560921204783,2.8210669943007204e-05,199.3,206.5,158,10,0,10,0.0,0.00461340856392897,0.0016146929973751393,214
OnlyMale,RandomForest,PA_Bacteroides uniformis,PA,Bacteroides uniformis,0.00014977270410920302,8.24824345336208e-05,-4.6686744319347943e-05,200.2,214.0,149,10,0,10,0.0,0.004337119699510386,0.001517991894828635,215
