contrast,group1_label,group0_label,n_group1,n_group0,feature,mean_group1,mean_group0,median_group1,median_group0,mean_diff_clr,median_diff_clr,abs_mean_diff,ranksum_stat,p_value,rank_biserial,fdr_bh,significant_fdr_0_05
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Desulfovibrio,-1.3753213814394338,-1.9214377286846025,-2.4453061203254483,-2.607902885891276,0.5461163472451687,0.1625967655658278,0.5461163472451687,1.8665649471576544,0.06196236645231237,0.07992384176010159,0.32291690721521327,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Slackia,-0.9131980929033665,-1.3189834297711305,-1.49173485206655,-1.9121129704685438,0.40578533686776397,0.4203781184019937,0.40578533686776397,1.8530605951489258,0.06387367395465757,0.0793456032719837,0.32291690721521327,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Erysipelatoclostridium,-0.7225831582036367,-0.3776150082497209,-1.3142510076878748,-0.930489408512488,-0.34496814995391584,-0.3837615991753869,0.34496814995391584,-1.8603068328121461,0.06284212739962658,-0.079655877582681,0.32291690721521327,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Dorea,3.402873910190953,2.839069856735214,4.09635064621212,4.021611042080689,0.5638040534557387,0.07473960413143121,0.5638040534557387,1.7163702028654555,0.08609430666863346,0.0734927015020097,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Lachnospira,2.167761235434007,2.548893425155697,2.9728607062533112,3.6207582652827828,-0.38113218972168994,-0.6478975590294715,0.38113218972168994,-1.6521421872141864,0.09850556859122121,-0.07074254283900994,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Allisonella,-1.8856009071289603,-2.1822727771940373,-2.2580727965699734,-2.5859327503350835,0.296671870065077,0.3278599537651101,0.296671870065077,1.645884072868678,0.09978762866691349,0.07047457866158946,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Dialister,-0.5629814964378871,-0.2716007463102778,-1.416795052275056,-1.0094059083694495,-0.2913807501276093,-0.40738914390560654,0.2913807501276093,-1.638637835205458,0.10128870773878301,-0.07016430435089205,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Sellimonas,-1.7132727624472721,-1.4410946491811178,-2.479290117625827,-2.0172567746224206,-0.27217811326615426,-0.4620333430034065,0.27217811326615426,-1.5490479877329184,0.12137018472369906,-0.06632818560045128,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Anaerotruncus,-1.1178340637236297,-0.8876581362471587,-1.3425674806550432,-1.0821652202448155,-0.23017592747647098,-0.2604022604102276,0.23017592747647098,-1.5892316693198663,0.11200809905167608,-0.06804879768704608,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Fusicatenibacter,2.5710337521548237,2.7902690046736374,3.3800782015816853,3.606081336750716,-0.2192352525188137,-0.2260031351690306,0.2192352525188137,-1.6798096401101177,0.0929943589343498,-0.07192722657076367,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Monoglobus,-2.2255026294512374,-2.0186276395460063,-2.8303660319935497,-2.6972639580873525,-0.20687498990523112,-0.13310207390619722,0.20687498990523112,-1.5506948599291048,0.12097482690703615,-0.06639870248924618,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Intestinibacter,-1.369112306985959,-1.1645193843865709,-1.843825564560519,-1.4951615999670453,-0.2045929225993881,-0.3486639645934737,0.2045929225993881,-1.593842911469188,0.11097122361861933,-0.06824624497567167,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Turicibacter,-2.0633085319298083,-1.8946694180527248,-2.720653199704673,-2.3838227507083527,-0.16863911387708352,-0.3368304489963201,0.16863911387708352,-1.6867265033341006,0.09165595343842559,-0.0722233975037021,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Coprobacillus,-2.286121434325292,-2.1721450545942727,-2.819001747880707,-2.5127188178618405,-0.11397637973101915,-0.3062829300188663,0.11397637973101915,-1.5813266827781716,0.11380336167979652,-0.06771031662083071,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Limosilactobacillus,-2.214408493454839,-2.114582330422594,-2.839833165519795,-2.6972639580873525,-0.09982616303224479,-0.14256920743244228,0.09982616303224479,-1.5490479877329184,0.12137018472369906,-0.06632818560045128,0.3681562269952205,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Megamonas,-1.402819970691016,-1.9463852667108164,-2.580891915598566,-2.607902885891276,0.5435652960198003,0.027010970292709935,0.5435652960198003,1.399511992319194,0.16165950470057322,0.05992525209787747,0.40863930354867123,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Veillonella,0.02780311098978185,0.34390127279380445,-0.5867384663686028,-0.5009328007924028,-0.3160981618040226,-0.08580566557620006,0.3160981618040226,-1.4070876044216516,0.15940141327001045,-0.06024962978633386,0.40863930354867123,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Holdemania,-1.194236419171803,-0.9541998192989691,-1.1121448912746263,-1.182470130933373,-0.24003659987283377,0.0703252396587466,0.24003659987283377,-1.4380488017099557,0.15042020785944685,-0.06157534729567726,0.40863930354867123,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Phocaeicola,5.678401991363878,5.878297310445205,6.323075124117656,6.463318540919848,-0.1998953190813273,-0.14024341680219177,0.1998953190813273,-1.426520696336651,0.1537180971920735,-0.061081729074113245,0.40863930354867123,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Dielma,-2.2552573165922465,-2.0664244468469524,-2.689379393421442,-2.3553315519838214,-0.18883286974529412,-0.33404784143762045,0.18883286974529412,-1.41696883759877,0.15649203861914035,-0.060672731119102985,0.40863930354867123,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Romboutsia,-2.685661778603605,-2.5317276473051544,-2.8762769814761797,-2.789035765769132,-0.1539341312984508,-0.0872412157070479,0.1539341312984508,-1.451553153718684,0.14662589252406266,-0.06215358578379526,0.40863930354867123,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Paraprevotella,-0.8202793851092717,-1.2590691682511412,-1.6838834590813248,-2.145948804588876,0.43878978314186956,0.4620653455075514,0.43878978314186956,1.344835835405806,0.17867825493410983,0.05758409138988796,0.43945192429740526,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Butyricimonas,0.30849373267969293,0.04351018266692402,0.5825901536272173,-0.38773283342558784,0.2649835500127689,0.9703229870528052,0.2649835500127689,1.3194740035845356,0.18701069553071603,0.05649813130244685,0.44698004938435076,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Anaerobutyricum,1.6373437277678864,1.424701545672958,2.264680874198054,1.9917032764431197,0.21264218209492847,0.27297759775493446,0.21264218209492847,1.3059696515758072,0.1915628783075789,0.055919892814328964,0.44698004938435076,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Acidaminococcus,-1.1974888264826102,-1.7414764507094367,-2.567554412202232,-2.5350714566421964,0.5439876242268264,-0.03248295556003544,0.5439876242268264,1.2025460776553019,0.22915202499692944,0.05149143219801133,0.4609360865289798,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Gemmiger,0.7135130304500833,0.451158318100642,1.2064405429939795,0.7286256829013029,0.2623547123494413,0.4778148600926766,0.2623547123494413,1.224943539523437,0.22059649420622518,0.052450461885621635,0.4609360865289798,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Streptococcus,2.659742599181734,2.9217213651486795,2.9298057285037307,3.1555315375082897,-0.26197876596694547,-0.22572580900455907,0.26197876596694547,-1.2206616718133523,0.22221414539672923,-0.05226711797475492,0.4609360865289798,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Coprococcus,2.5561174593386986,2.313439643395993,3.526421971781048,3.3415493134117176,0.24267781594270543,0.18487265836933053,0.24267781594270543,1.258210357886402,0.20831569000158034,0.053874903039278,0.4609360865289798,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Enterocloster,0.9172198332496598,1.153848520252634,1.043030456455559,1.4230753026121687,-0.23662868700297424,-0.3800448461566097,0.23662868700297424,-1.1926648444781836,0.23300065912453927,-0.051068330865242206,0.4609360865289798,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Parasutterella,-1.0029328893419929,-0.7937702033260446,-1.587799434470167,-1.5192640567653668,-0.20916268601594823,-0.06853537770480012,0.20916268601594823,-1.1952998399920818,0.23196990227974246,-0.05118115788731403,0.4609360865289798,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Ligilactobacillus,-2.2905640536467873,-2.21058609647039,-2.8417653095952904,-2.7059215288910443,-0.07997795717639722,-0.13584378070424608,0.07997795717639722,-1.240424138167589,0.21481855748121714,-0.05311332064029339,0.4609360865289798,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Anaerostipes,2.500217571999717,2.7429398169182457,2.889548017838223,3.2220254957176673,-0.24272224491852867,-0.33247747787944437,0.24272224491852867,-1.1531399117697103,0.24885296204323726,-0.04937592553416548,0.471783740540304,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Peptostreptococcus,-1.5762735008564028,-1.3461986647349828,-2.000019832482642,-1.7628154461971632,-0.23007483612142,-0.23720438628547869,0.23007483612142,-1.164668017143015,0.2441533998836154,-0.049869543755729495,0.471783740540304,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Turicimonas,-2.2100742731486642,-2.11809901625821,-2.6672091865707133,-2.4281005271259644,-0.09197525689045438,-0.2391086594447489,0.09197525689045438,-1.0951700104639492,0.273442161515124,-0.046893731048586185,0.4976647339575257,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Enterococcus,-1.9469703124849203,-1.9936526860327044,-2.7580410826647475,-2.486812961880063,0.04668237354778415,-0.2712281207846843,0.04668237354778415,-1.0951700104639492,0.273442161515124,-0.046893731048586185,0.4976647339575257,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Christensenella,-1.9758063611061083,-1.8035101230491262,-2.334089834695328,-2.1237703267880352,-0.17229623805698213,-0.2103195079072928,0.17229623805698213,-1.0763956674274244,0.2817503392077264,-0.046089838516324644,0.5027309974098648,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Lancefieldella,-2.40411402876669,-2.3577464946798647,-2.76588630617466,-2.5940981544039463,-0.046367534086825035,-0.1717881517707136,0.046367534086825035,-1.0381882324759002,0.2991824300532947,-0.044453846696283716,0.5235692525932657,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Faecalibacterium,4.608854653874491,4.948945317423947,5.397399657509428,5.38479082464184,-0.3400906635494563,0.012608832867588404,0.3400906635494563,-1.0171082683647144,0.3091019273370922,-0.04355123051970944,0.5307221771259507,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Citrobacter,-2.3025952193082526,-2.2500687234385164,-2.874117725001237,-2.774242312498597,-0.052526495869736234,-0.09987541250263998,0.052526495869736234,-0.9327884119199713,0.3509292254945219,-0.03994076581341233,0.5913807318518794,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Fusobacterium,-0.22898089512627423,-0.45621093342429286,-0.9908090042479428,-1.0659162633045276,0.22723003829801863,0.07510725905658477,0.22723003829801863,0.827059216924805,0.40820349838763037,0.03541358155278185,0.6712363666555138,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Akkermansia,0.4538427859877595,0.23032139813270888,-0.7227275732667051,-0.9989222423612234,0.22352138785505063,0.2761946690945183,0.22352138785505063,0.8105904949629411,0.41760087714044725,0.034708412664833155,0.6712363666555138,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Haemophilus,-0.7776881002780739,-0.6949663248211022,-1.13998256157352,-1.1246002808043474,-0.08272177545697168,-0.015382280769172585,0.08272177545697168,-0.805649878374382,0.42044475713587126,-0.03449686199844859,0.6712363666555138,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Barnesiella,0.6540205906001194,0.7940617056533361,-0.0076170019841752,-0.5017896543001878,-0.1400411150532167,0.49417265231601265,0.1400411150532167,-0.7578905846849766,0.448516487242383,-0.032451872223397515,0.6844444721663189,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Ruthenibacterium,1.8726818550270534,1.9724456608723417,2.1356865644147183,2.2536981353326264,-0.09976380584528832,-0.11801157091790815,0.09976380584528832,-0.7532793425356548,0.4512820695602102,-0.03225442493477193,0.6844444721663189,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Megasphaera,-1.4766890138897362,-1.3878758318556108,-2.3946541617904566,-2.2768333764784643,-0.08881318203412536,-0.11782078531199236,0.08881318203412536,-0.7555849636103157,0.4498980739270013,-0.03235314857908467,0.6844444721663189,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Parvimonas,-1.0505797334439801,-1.0950463727652544,-1.3476276584002864,-1.494288008831263,0.04446663932127426,0.14666035043097647,0.04446663932127426,0.7341756250598926,0.46284170718435247,0.03143642902475152,0.690468776291411,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Catenibacterium,-1.8805700562556764,-2.190308816481756,-2.788573282753016,-2.741753828488644,0.3097387602260795,-0.04681945426437206,0.3097387602260795,0.6709357327263352,0.5022614716822877,0.028728580495028577,0.7141530300482529,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Harryflintia,-2.356612717234153,-2.3197933943270757,-2.722388617382621,-2.520792375542192,-0.036819322907077456,-0.2015962418404289,0.036819322907077456,-0.6735707282402335,0.5005842682792097,-0.028841407517100293,0.7141530300482529,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Klebsiella,-0.9991780389828013,-1.018143467944851,-2.1863019992988084,-2.0827534727812544,0.01896542896204978,-0.10354852651755397,0.01896542896204978,-0.6837813358565891,0.4941132539642208,-0.02927861222762851,0.7141530300482529,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Roseburia,4.239223504120478,4.085516995555502,4.7921660282130345,4.648393956686555,0.15370650856497559,0.1437720715264792,0.15370650856497559,0.6343751699709974,0.5258360100378131,0.02716310556378243,0.7250163168703181,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Agathobaculum,1.9023294800066255,1.968154633018809,2.546270697165688,2.5819783899524,-0.06582515301218361,-0.03570769278671193,0.06582515301218361,-0.6439270287088784,0.5196227538606588,-0.0275721035187928,0.7250163168703181,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Intestinimonas,-0.7500196162125944,-0.6369728413629043,-0.9279042894282234,-0.9921498845053712,-0.11304677484969006,0.06424559507714778,0.11304677484969006,-0.5932033650663376,0.5530450608764089,-0.02540018334391092,0.7511507543246748,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Bifidobacterium,3.677992554755952,3.472920820065937,4.461059299570944,4.14756038909704,0.20507173469001483,0.31349891047390344,0.20507173469001483,0.5589484233856608,0.5761969203532256,0.023933432056977733,0.7599118804658481,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Tractidigestivibacter,-2.2312648751299875,-2.314937573596601,-2.58377668036516,-2.607902885891276,0.0836726984666134,0.024126205526115996,0.0836726984666134,0.5622421677780335,0.5739510349655842,0.024074465834567293,0.7599118804658481,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Butyrivibrio,-2.153058801910251,-2.2912518651718123,-2.863850929924964,-2.803393285095787,0.13819306326156156,-0.06045764482917715,0.13819306326156156,-0.462112338249901,0.6440007626353682,-0.019787038995839556,0.805152316611245,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Mogibacterium,-1.4809006054254055,-1.5685543111987768,-1.548790340055902,-1.570815309311104,0.08765370577337128,0.02202496925520192,0.08765370577337128,0.4802279324079513,0.6310653271289726,0.02056272477258303,0.805152316611245,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Gemella,-0.532793415283305,-0.45317066257722405,-0.8285271619659094,-0.8117295049692292,-0.07962275270608099,-0.01679765699668012,0.07962275270608099,-0.45947734273600277,0.6458914188200097,-0.01967421197376773,0.805152316611245,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Lacrimispora,-1.9984059080616623,-1.978375794299818,-2.622956741959777,-2.3838227507083527,-0.02003011376184438,-0.23913399125142432,0.02003011376184438,-0.4775929368940531,0.63293995899436,-0.020449897750511203,0.805152316611245,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Clostridium,2.029102662528132,1.8933237177678233,2.6366129970998653,2.6322144869847994,0.1357789447603086,0.004398510115065868,0.1357789447603086,0.4275280221299868,0.66899477932935,0.01830618433114739,0.8226827691752818,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Pseudoflavonifractor,-2.1509917262026277,-2.1373906055355816,-2.673931876187127,-2.5127188178618405,-0.013601120667046107,-0.16121305832528643,0.013601120667046107,-0.4097418024111738,0.6819953618498927,-0.017544601932162784,0.8274877057112032,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Rothia,-1.6832422180223832,-1.8006794910237995,-2.0288089355220364,-1.9544096091465033,0.11743727300141638,-0.07439932637553315,0.11743727300141638,0.39557870152397084,0.6924158518344905,0.01693815668852694,0.8290768752228768,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Adlercreutzia,-0.15048380154724147,-0.09274085248962531,-0.1225532943551259,-0.3671972504483376,-0.057742949057616164,0.2446439560932117,0.057742949057616164,-0.3682406230672768,0.7126938223334864,-0.015767576334532074,0.8314761260557342,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Lawsonibacter,0.41202833732271793,0.4600530172078223,0.803550865334945,0.7406634148139115,-0.04802467988510439,0.0628874505210335,0.04802467988510439,-0.3695581208242259,0.7117117599930518,-0.015823989845567987,0.8314761260557342,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Parabacteroides,4.537533978486439,4.28824802950272,5.087681222688678,5.068425112650923,0.24928594898371959,0.019256110037755292,0.24928594898371959,0.22825648639143364,0.8194468504621885,0.009773640786968407,0.9321207924007394,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Bilophila,0.11407969942463289,0.13046150736084589,0.4044060138403793,0.40094486892017667,-0.016381807936212994,0.003461144920202608,0.016381807936212994,-0.2289152352699082,0.818934798924418,-0.009801847542486475,0.9321207924007394,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Actinomyces,-1.1076475784814224,-1.1332744228078908,-1.438822068940743,-1.2351871826578846,0.025626844326468445,-0.2036348862828583,0.025626844326468445,-0.16732221513253723,0.8671165253892159,-0.0071645159015584214,0.9741679482767734,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Alistipes,3.783071785922895,3.6173004264799395,4.692406833531689,4.694137382126343,0.1657713594429553,-0.0017305485946534915,0.1657713594429553,0.1077054416305899,0.9142293528306051,0.004611804527184349,0.9900137551028053,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Faecalitalea,-2.1108149965177394,-2.2323536171737635,-2.7580410826647475,-2.6972639580873525,0.12153862065602405,-0.060777124577394925,0.12153862065602405,0.06027552238042187,0.951936196802052,0.00258091812989214,0.9900137551028053,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Odoribacter,1.8032963937765458,1.7617598011026185,2.6906304246052204,2.6576927182075667,0.041536592673927286,0.0329377063976537,0.041536592673927286,-0.02503245738203313,0.9800290744676482,-0.0010718567096820175,0.9900137551028053,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Ruminococcus,2.7524350874224295,2.7123786720723886,3.897069651993194,4.159013923181669,0.0400564153500409,-0.2619442711884745,0.0400564153500409,0.027008704017456794,0.9784527917630187,0.0011564769762357763,0.9900137551028053,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Blautia,3.244226738686433,3.2060132814832385,3.642646073094705,3.6137124040925723,0.03821345720319469,0.028933669002132678,0.03821345720319469,0.09453046406109879,0.9246877839683068,0.004047669416825439,0.9900137551028053,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Escherichia,1.6781864456344804,1.6449184120807605,1.8978898865318663,1.7921753936971938,0.03326803355371988,0.10571449283467249,0.03326803355371988,0.09321296630414967,0.9257343736176749,0.003991255905789526,0.9900137551028053,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Anaerotignum,-1.5239795047695004,-1.5567076321963915,-2.5201267956245443,-2.4691921144073117,0.03272812742689113,-0.05093468121723266,0.03272812742689113,-0.05796990130576093,0.9537726034729255,-0.002482194485579292,0.9900137551028053,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Eubacterium,3.2517275835599104,3.2255648600453815,3.9003740243196394,3.9031089352558466,0.026162723514528974,-0.0027349109362071466,0.026162723514528974,0.11396355597609818,0.9092666832915074,0.0048797687046047145,0.9900137551028053,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Enorma,-1.9351205925053228,-1.9517922793873368,-2.1863019992988084,-2.223960963288827,0.016671686882014036,0.037658963990018446,0.016671686882014036,0.0523705358387272,0.9582334508833262,0.002242437063676661,0.9900137551028053,False
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Oscillibacter,0.8850003723246775,0.8901182890583669,0.8231882331994274,0.8047402641057069,-0.005117916733689332,0.018447969093720484,0.005117916733689332,-0.012516228691016564,0.9900137551028053,-0.0005359283548409532,0.9900137551028053,False
