contrast,group1_label,group0_label,n_group1,n_group0,feature,mean_group1,mean_group0,median_group1,median_group0,mean_diff_clr,median_diff_clr,abs_mean_diff,ranksum_stat,p_value,rank_biserial,fdr_bh,significant_fdr_0_05
CRC_vs_Control__within_Male,CRC_Male,Control_Male,489,501,Pseudoflavonifractor,-2.1509917262026277,-1.9864028302990435,-2.673931876187127,-2.2639016556298976,-0.16458889590358416,-0.41003022055722926,0.16458889590358416,-2.627945477650961,0.00859022828481681,-0.09649821012371984,0.017766153952689313,True
CRC_vs_Control__within_Male,CRC_Male,Control_Male,489,501,Acidaminococcus,-1.1974888264826102,-1.0783974433430539,-2.567554412202232,-1.854845827397428,-0.11909138313955636,-0.7127085848048038,0.11909138313955636,-2.630835650757806,0.008517521477643493,-0.09660433733759477,0.017766153952689313,True
CRC_vs_Control__within_Male,CRC_Male,Control_Male,489,501,Catenibacterium,-1.8805700562556764,-1.7950739284596549,-2.788573282753016,-2.3876003276112545,-0.08549612779602156,-0.40097295514176157,0.08549612779602156,-2.5954866104510086,0.009445708317968347,-0.09530631987558624,0.01910132126522488,True
CRC_vs_Control__within_Male,CRC_Male,Control_Male,489,501,Bilophila,0.11407969942463289,-0.20259072094671712,0.4044060138403793,-0.5924347004229409,0.31667042037135,0.9968407142633202,0.31667042037135,2.5843705600400657,0.009755691585820432,0.0948981382837597,0.01922002265455971,True
CRC_vs_Control__within_Male,CRC_Male,Control_Male,489,501,Harryflintia,-2.356612717234153,-2.2095777525701474,-2.722388617382621,-2.3654839263434813,-0.14703496466400567,-0.3569046910391398,0.14703496466400567,-2.578367892818157,0.00992682488751985,-0.09467772022417331,0.01922002265455971,True
CRC_vs_Control__within_Male,CRC_Male,Control_Male,489,501,Adlercreutzia,-0.15048380154724147,0.2455869637896157,-0.1225532943551259,-0.2562281787980112,-0.39607076533685714,0.13367488444288528,0.39607076533685714,-2.5181188995908474,0.011798348544970994,-0.09246537599647331,0.022367702449840845,True
CRC_vs_Control__within_Male,CRC_Male,Control_Male,489,501,Akkermansia,0.4538427859877595,-0.2934719702085254,-0.7227275732667051,-0.9728976410592614,0.747314756196285,0.25017006779255624,0.747314756196285,2.3933968139800705,0.016693176076400355,0.08788557853617918,0.031001612713314943,True
CRC_vs_Control__within_Male,CRC_Male,Control_Male,489,501,Butyricimonas,0.30849373267969293,-0.0749641053130693,0.5825901536272173,-0.5756349696926026,0.38345783799276223,1.15822512331982,0.38345783799276223,2.3711647131581852,0.017732126854193148,0.0870692153525261,0.03227247087463153,True
CRC_vs_Control__within_Male,CRC_Male,Control_Male,489,501,Megasphaera,-1.4766890138897362,-1.3222863483657958,-2.3946541617904566,-1.8614936667210424,-0.15440266552394033,-0.5331604950694142,0.15440266552394033,-2.234214972095371,0.025468931772812904,-0.08204041814122265,0.04544456453580342,True
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Collinsella,3.6672777300145287,2.7746413005025343,4.301711165384666,3.8332430846523566,0.8926364295119944,0.4684680807323094,0.8926364295119944,3.860597802300135,0.00011310995500038249,0.16530569071292578,0.010293005905034807,True
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Gordonibacter,-0.40965831956734583,0.12034575206504415,-0.6466524151372806,0.011261728840391949,-0.5300040716323899,-0.6579141439776726,0.5300040716323899,-3.633000064787176,0.0002801449479225077,-0.15556025668147522,0.012746595130474101,True
Male_vs_Female__within_CRC,Male_CRC,Female_CRC,489,290,Prevotella,2.7357405646721706,1.7099183138750678,2.925292240396141,1.1208673387335304,1.0258222507971029,1.8044249016626106,1.0258222507971029,3.2209526413013414,0.0012776525889420254,0.1379169311049997,0.03875546186457477,True
Male_vs_Female__within_Control,Male_Control,Female_Control,501,384,Slackia,-0.8819584527101565,-1.4327968609942616,-1.3817117019703566,-1.9905301971181684,0.5508384082841051,0.6088184951478117,0.5508384082841051,3.7663847595885764,0.0001656284807349316,0.14756944444444442,0.007536095873439387,True
Male_vs_Female__within_Control,Male_Control,Female_Control,501,384,Allisonella,-1.707168179779086,-2.1240196355355825,-1.8005297493483514,-2.3378668954694235,0.4168514557564964,0.5373371461210721,0.4168514557564964,3.783365994151005,0.0001547216425954842,0.14823478043912175,0.007536095873439387,True
