Arrangement,Model,Study,Selected_C,Fold_AUC,Fold_AUPRC,Fold_F1,Feature,Feature_Type,Species,Species_clean,Species_key,Coefficient,AbsCoefficient,IsNonZero,Direction,AbsCoefRank
All,LASSO_LogisticRegression,ThomasAM_2019_c,0.03,0.8412499999999999,0.8569197027879785,0.7674418604651163,PA_Parvimonas micra,PA,Parvimonas micra,Parvimonas micra,parvimonas micra,0.5122962382086456,0.5122962382086456,True,CRC-associated,1
All,LASSO_LogisticRegression,ThomasAM_2019_c,0.03,0.8412499999999999,0.8569197027879785,0.7674418604651163,PA_Streptococcus salivarius,PA,Streptococcus salivarius,Streptococcus salivarius,streptococcus salivarius,-0.16636549027229525,0.16636549027229525,True,Control-associated,2
All,LASSO_LogisticRegression,ThomasAM_2019_c,0.03,0.8412499999999999,0.8569197027879785,0.7674418604651163,rCLR_Anaerostipes hadrus,rCLR,Anaerostipes hadrus,Anaerostipes hadrus,anaerostipes hadrus,-0.145923033961392,0.145923033961392,True,Control-associated,3
All,LASSO_LogisticRegression,ThomasAM_2019_c,0.03,0.8412499999999999,0.8569197027879785,0.7674418604651163,Age,covariate,Age,Age,age,0.14415543474988649,0.14415543474988649,True,CRC-associated,4
All,LASSO_LogisticRegression,ThomasAM_2019_c,0.03,0.8412499999999999,0.8569197027879785,0.7674418604651163,rCLR_Ruthenibacterium lactatiformans,rCLR,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,ruthenibacterium lactatiformans,0.13819763288396045,0.13819763288396045,True,CRC-associated,5
All,LASSO_LogisticRegression,ThomasAM_2019_c,0.03,0.8412499999999999,0.8569197027879785,0.7674418604651163,rCLR_[Ruminococcus] torques,rCLR,[Ruminococcus] torques,[Ruminococcus] torques,[ruminococcus] torques,0.09357920129976018,0.09357920129976018,True,CRC-associated,6
All,LASSO_LogisticRegression,ThomasAM_2019_c,0.03,0.8412499999999999,0.8569197027879785,0.7674418604651163,rCLR_Dorea formicigenerans,rCLR,Dorea formicigenerans,Dorea formicigenerans,dorea formicigenerans,0.08908742635850864,0.08908742635850864,True,CRC-associated,7
All,LASSO_LogisticRegression,ThomasAM_2019_c,0.03,0.8412499999999999,0.8569197027879785,0.7674418604651163,PA_Phocaeicola plebeius,PA,Phocaeicola plebeius,Phocaeicola plebeius,phocaeicola plebeius,0.08090327700684882,0.08090327700684882,True,CRC-associated,8
All,LASSO_LogisticRegression,ThomasAM_2019_c,0.03,0.8412499999999999,0.8569197027879785,0.7674418604651163,rCLR_Eubacterium ventriosum,rCLR,Eubacterium ventriosum,Eubacterium ventriosum,eubacterium ventriosum,-0.06429948968291153,0.06429948968291153,True,Control-associated,9
All,LASSO_LogisticRegression,ThomasAM_2019_c,0.03,0.8412499999999999,0.8569197027879785,0.7674418604651163,rCLR_Streptococcus thermophilus,rCLR,Streptococcus thermophilus,Streptococcus thermophilus,streptococcus thermophilus,-0.06296252246192004,0.06296252246192004,True,Control-associated,10
