Model,Algorithm,Feature,Feature_Type,Species,MeanAbsSHAP_Mean,MeanAbsSHAP_Median,MeanSignedSHAP_Mean,MeanRank,MedianRank,BestRank,N_Folds_Evaluated,N_Folds_TopK,Total_Folds,StabilityScore,MeanAbsSHAP_Scaled,ConsensusScore,ConsensusRank
OnlyFemale,RandomForest,PA_Oscillibacter sp. CAG:241,PA,Oscillibacter sp. CAG:241,0.00040681915920873126,0.00025401178793818985,9.787487198644988e-05,159.0,170.0,103,10,0,10,0.0,0.01784845826033962,0.006246960391118867,146
OnlyFemale,RandomForest,PA_Bacteroides thetaiotaomicron,PA,Bacteroides thetaiotaomicron,0.00040092465736103007,0.0003894007671440869,-6.608750715087356e-05,162.4,149.5,105,10,0,10,0.0,0.01758984760296837,0.006156446661038929,147
OnlyFemale,RandomForest,PA_Veillonella parvula,PA,Veillonella parvula,0.0003958698503485036,0.0003719151233542116,-0.00014088101248052652,153.3,149.0,125,10,0,10,0.0,0.017368077044883957,0.006078826965709385,148
OnlyFemale,RandomForest,PA_Adlercreutzia equolifaciens_1,PA,Adlercreutzia equolifaciens_1,0.00037160489162289324,0.0003009958161643079,-0.00010203780338658691,158.8,160.0,128,10,0,10,0.0,0.01630349566222418,0.0057062234817784625,149
OnlyFemale,RandomForest,PA_Parasutterella excrementihominis,PA,Parasutterella excrementihominis,0.0003685864464506431,0.00036332502495575676,-3.5698185047613344e-05,157.8,155.5,131,10,0,10,0.0,0.016171066814052875,0.005659873384918506,150
OnlyFemale,RandomForest,PA_Adlercreutzia equolifaciens,PA,Adlercreutzia equolifaciens,0.00036516558756413697,0.00022110093444795213,-5.286515662788451e-05,166.4,178.0,113,10,0,10,0.0,0.016020982788587917,0.005607343976005771,151
OnlyFemale,RandomForest,PA_Veillonella atypica,PA,Veillonella atypica,0.00036226175915658195,0.000355159264313631,6.195706915959742e-05,157.8,158.0,130,10,0,10,0.0,0.015893582544636176,0.005562753890622662,152
OnlyFemale,RandomForest,PA_Eubacterium ventriosum,PA,Eubacterium ventriosum,0.00034840687116229573,0.00032493499331791894,-4.21117786050685e-05,160.7,160.5,132,10,0,10,0.0,0.015285724275255064,0.0053500034963392725,153
OnlyFemale,RandomForest,PA_Holdemanella biformis,PA,Holdemanella biformis,0.0003393039732307894,0.0003100730861030793,-5.4034898976063856e-05,159.0,159.0,137,10,0,10,0.0,0.014886351015414908,0.005210222855395218,154
OnlyFemale,RandomForest,PA_Parabacteroides merdae,PA,Parabacteroides merdae,0.0003388126177485896,0.00036520901501182573,-5.636459400981725e-05,157.6,155.0,142,10,0,10,0.0,0.014864793678164397,0.005202677787357539,155
OnlyFemale,RandomForest,PA_Bifidobacterium pseudocatenulatum,PA,Bifidobacterium pseudocatenulatum,0.00033872539509775535,0.0003157007598581233,-0.00010614410594351746,161.6,158.0,139,10,0,10,0.0,0.014860966941375994,0.005201338429481598,156
OnlyFemale,RandomForest,PA_Phocaeicola dorei,PA,Phocaeicola dorei,0.00033059036103445344,0.0002586568814117088,4.200417967654531e-06,163.7,167.0,120,10,0,10,0.0,0.014504056966418823,0.005076419938246588,157
OnlyFemale,RandomForest,PA_Coprococcus comes,PA,Coprococcus comes,0.0003167186822134285,0.0002785951879338607,-8.23335249862069e-06,162.3,169.0,122,10,0,10,0.0,0.013895462029741153,0.004863411710409403,158
OnlyFemale,RandomForest,PA_Phocaeicola massiliensis,PA,Phocaeicola massiliensis,0.00031188094938437645,0.00024825009158106076,-9.730766212421428e-06,172.1,177.5,116,10,0,10,0.0,0.013683215210682892,0.004789125323739012,159
OnlyFemale,RandomForest,PA_Klebsiella variicola,PA,Klebsiella variicola,0.00030945502041927075,0.0002572991763309313,1.5436377645752553e-05,168.9,171.5,126,10,0,10,0.0,0.013576781944460978,0.004751873680561342,160
OnlyFemale,RandomForest,PA_Roseburia hominis,PA,Roseburia hominis,0.0003087368855560812,0.0003066261840605642,-5.391309445627509e-06,169.5,161.5,134,10,0,10,0.0,0.01354527507011449,0.004740846274540071,161
OnlyFemale,RandomForest,PA_[Eubacterium] siraeum,PA,[Eubacterium] siraeum,0.00030172314907491186,0.00024785343608789217,6.63712370840302e-05,168.5,174.0,135,10,0,10,0.0,0.01323756000802976,0.004633146002810415,162
OnlyFemale,RandomForest,PA_Eubacterium sp. CAG:251,PA,Eubacterium sp. CAG:251,0.00030151371372711414,0.0002507456091665442,1.750031699048845e-05,171.2,175.5,129,10,0,10,0.0,0.013228371409167607,0.0046299299932086625,163
OnlyFemale,RandomForest,PA_Bacteroides sp. CAG:144,PA,Bacteroides sp. CAG:144,0.0002974176858602688,0.0002295104042947611,-1.1046952741919785e-05,173.8,178.0,125,10,0,10,0.0,0.01304866556011966,0.004567032946041881,164
OnlyFemale,RandomForest,PA_Barnesiella intestinihominis,PA,Barnesiella intestinihominis,0.00029500170151304213,0.00027586819775087543,2.102901317160757e-06,167.7,163.0,147,10,0,10,0.0,0.012942668596105033,0.004529934008636761,165
OnlyFemale,RandomForest,PA_Dorea formicigenerans,PA,Dorea formicigenerans,0.00029372758895355745,0.00022129556578166765,-1.5705804258935365e-05,173.7,186.5,110,10,0,10,0.0,0.01288676920119657,0.0045103692204188,166
OnlyFemale,RandomForest,PA_Bacteroides cellulosilyticus,PA,Bacteroides cellulosilyticus,0.00028626396997210533,0.00029113651395037797,2.8414529918783648e-05,167.6,164.5,149,10,0,10,0.0,0.01255931635428388,0.004395760723999357,167
OnlyFemale,RandomForest,PA_[Ruminococcus] torques,PA,[Ruminococcus] torques,0.00027925860058563337,0.00023631304977745623,6.424263049043376e-05,173.3,175.0,146,10,0,10,0.0,0.012251968383416675,0.004288188934195836,168
OnlyFemale,RandomForest,PA_Intestinibacter bartlettii,PA,Intestinibacter bartlettii,0.0002765973174415985,0.0002568584010679991,-5.267609793597294e-05,169.2,170.0,145,10,0,10,0.0,0.01213520937627542,0.004247323281696397,169
OnlyFemale,RandomForest,PA_Odoribacter splanchnicus,PA,Odoribacter splanchnicus,0.00027590774211490955,0.00022446662497855143,-8.608657400535887e-05,174.0,177.5,131,10,0,10,0.0,0.012104955500180432,0.004236734425063151,170
OnlyFemale,RandomForest,PA_Phascolarctobacterium succinatutens,PA,Phascolarctobacterium succinatutens,0.0002741476361016701,0.00020992971501629474,6.3528535415717325e-06,178.2,183.0,126,10,0,10,0.0,0.01202773401736684,0.004209706906078394,171
OnlyFemale,RandomForest,PA_Megamonas funiformis,PA,Megamonas funiformis,0.00027377841891920805,0.00022724762593523987,-6.09074293537564e-05,175.5,176.0,117,10,0,10,0.0,0.012011535278145729,0.004204037347351005,172
OnlyFemale,RandomForest,PA_Alistipes finegoldii,PA,Alistipes finegoldii,0.0002729651373263962,0.0002609049149170195,-9.674926456011845e-05,171.3,167.0,138,10,0,10,0.0,0.011975854012318824,0.004191548904311588,173
OnlyFemale,RandomForest,PA_Parabacteroides distasonis,PA,Parabacteroides distasonis,0.0002722122357721554,0.00020329021946743865,-8.871411624817079e-06,177.1,190.0,123,10,0,10,0.0,0.011942821811988955,0.004179987634196134,174
OnlyFemale,RandomForest,PA_Collinsella aerofaciens,PA,Collinsella aerofaciens,0.0002718951720695327,0.0002194759296074164,-6.434562575781141e-06,175.7,182.5,129,10,0,10,0.0,0.011928911212809857,0.004175118924483449,175
OnlyFemale,RandomForest,PA_Alistipes inops,PA,Alistipes inops,0.0002702340338960893,0.00023615391995234365,1.00886218680518e-05,177.5,175.5,130,10,0,10,0.0,0.011856031765806848,0.0041496111180323965,176
OnlyFemale,RandomForest,PA_Lachnospira pectinoschiza,PA,Lachnospira pectinoschiza,0.0002696270116153238,0.0002331140538803741,-5.65519898602423e-05,172.8,178.0,141,10,0,10,0.0,0.011829399755990958,0.004140289914596835,177
OnlyFemale,RandomForest,PA_Phascolarctobacterium faecium,PA,Phascolarctobacterium faecium,0.0002665512434425111,0.0002389497174518118,-2.767236166739564e-05,172.9,175.5,142,10,0,10,0.0,0.011694455964362006,0.004093059587526702,178
OnlyFemale,RandomForest,PA_Streptococcus parasanguinis,PA,Streptococcus parasanguinis,0.0002662795215029312,0.00020233749872535398,-5.945135975810784e-05,175.8,178.5,137,10,0,10,0.0,0.011682534653412827,0.004088887128694489,179
OnlyFemale,RandomForest,PA_Eubacterium ramulus,PA,Eubacterium ramulus,0.0002639512980668454,0.00022400327448678727,-4.0622214467163e-05,174.1,181.5,139,10,0,10,0.0,0.011580388041388587,0.004053135814486006,180
OnlyFemale,RandomForest,PA_Blautia obeum,PA,Blautia obeum,0.0002624490821784019,0.00021889724585977274,-0.00014057999381342944,177.7,182.0,139,10,0,10,0.0,0.01151448102355036,0.004030068358242626,181
OnlyFemale,RandomForest,PA_Dorea longicatena,PA,Dorea longicatena,0.0002579545560917112,0.00025827767212564454,-5.635418126009565e-05,175.8,173.0,139,10,0,10,0.0,0.011317291782477408,0.003961052123867092,182
OnlyFemale,RandomForest,PA_Gordonibacter pamelaeae,PA,Gordonibacter pamelaeae,0.0002555103995858753,0.0002172536875116567,-6.510650445111242e-06,179.4,183.0,134,10,0,10,0.0,0.011210058815718911,0.003923520585501618,183
OnlyFemale,RandomForest,PA_Dialister invisus,PA,Dialister invisus,0.00025550735205263973,0.00020796537956513936,-5.576916153587613e-05,177.8,175.0,139,10,0,10,0.0,0.011209925110684324,0.003923473788739513,184
OnlyFemale,RandomForest,PA_Eubacterium sp. CAG:274,PA,Eubacterium sp. CAG:274,0.00025472564007428375,0.00020489700972786066,-2.89917927597741e-05,180.1,190.0,135,10,0,10,0.0,0.01117562890486051,0.0039114701167011785,185
OnlyFemale,RandomForest,PA_Bacteroides stercoris,PA,Bacteroides stercoris,0.0002534258876812038,0.00024324966814536064,-7.490497825086694e-05,176.3,179.5,147,10,0,10,0.0,0.011118604608409513,0.003891511612943329,186
OnlyFemale,RandomForest,PA_Klebsiella pneumoniae,PA,Klebsiella pneumoniae,0.00025180100967158684,0.00025276932687834304,-4.275591264718125e-05,174.5,172.5,135,10,0,10,0.0,0.011047316010819368,0.0038665606037867786,187
OnlyFemale,RandomForest,PA_Oscillibacter sp. 57_20,PA,Oscillibacter sp. 57_20,0.0002514356304157995,0.00021571827439857303,-2.2938868077517986e-05,177.1,179.5,134,10,0,10,0.0,0.01103128565372213,0.0038609499788027453,188
OnlyFemale,RandomForest,PA_Coprococcus catus,PA,Coprococcus catus,0.000249198972066015,0.0002328972163451629,-4.604341091169163e-05,175.4,174.5,155,10,0,10,0.0,0.010933156295025219,0.0038266047032588266,189
OnlyFemale,RandomForest,PA_Bifidobacterium adolescentis,PA,Bifidobacterium adolescentis,0.0002484210094774102,0.0002271582975297494,-1.4553976571721081e-06,180.0,179.0,141,10,0,10,0.0,0.01089902458692714,0.003814658605424499,190
OnlyFemale,RandomForest,PA_Anaerobutyricum hallii,PA,Anaerobutyricum hallii,0.000246605099026205,0.00019703744687376448,2.3484877573089746e-05,181.5,186.5,130,10,0,10,0.0,0.010819354784856138,0.003786774174699648,191
OnlyFemale,RandomForest,PA_Firmicutes bacterium CAG:83,PA,Firmicutes bacterium CAG:83,0.00024266673152212518,0.00023456235261814693,-1.8549214356546078e-05,177.9,178.5,147,10,0,10,0.0,0.010646566000406634,0.003726298100142322,192
OnlyFemale,RandomForest,PA_Streptococcus thermophilus,PA,Streptococcus thermophilus,0.00024026237437535847,0.0002317353943434883,-1.3670266022981217e-05,177.1,178.5,152,10,0,10,0.0,0.01054107915888107,0.003689377705608374,193
OnlyFemale,RandomForest,PA_Paraprevotella xylaniphila,PA,Paraprevotella xylaniphila,0.0002354486639768599,0.00021800580671808446,-1.3074510026903107e-05,179.2,189.5,149,10,0,10,0.0,0.010329886280718509,0.0036154601982514778,194
OnlyFemale,RandomForest,PA_Blautia wexlerae,PA,Blautia wexlerae,0.0002336600794822559,0.00013126913117963046,-8.774132247994998e-05,190.5,204.5,97,10,0,10,0.0,0.010251415355801596,0.0035879953745305585,195
OnlyFemale,RandomForest,PA_Clostridium sp. CAG:58,PA,Clostridium sp. CAG:58,0.00022425268194065524,0.00021419288825897076,-6.822140515077362e-05,181.5,184.0,137,10,0,10,0.0,0.009838682723724328,0.0034435389533035146,196
OnlyFemale,RandomForest,PA_Phocaeicola vulgatus,PA,Phocaeicola vulgatus,0.00022351231039429987,0.00020570706665630712,-6.0206148177815306e-05,183.0,185.0,148,10,0,10,0.0,0.009806200254934094,0.0034321700892269327,197
OnlyFemale,RandomForest,PA_Roseburia inulinivorans,PA,Roseburia inulinivorans,0.00021927216470962797,0.0001980678865707536,-1.8852589263893887e-05,185.2,194.5,145,10,0,10,0.0,0.00962017149606781,0.0033670600236237335,198
OnlyFemale,RandomForest,PA_[Eubacterium] rectale,PA,[Eubacterium] rectale,0.0002179546513825463,0.0001997456895714251,-6.064937752177427e-05,183.5,187.5,140,10,0,10,0.0,0.009562367970610464,0.003346828789713662,199
OnlyFemale,RandomForest,PA_Fusicatenibacter saccharivorans,PA,Fusicatenibacter saccharivorans,0.00021304916117269283,0.00021570511166318717,1.5412769184072546e-05,185.4,181.0,158,10,0,10,0.0,0.00934714841844539,0.0032715019464558868,200
OnlyFemale,RandomForest,PA_Bacteroides salyersiae,PA,Bacteroides salyersiae,0.00021273608028759134,0.00018928813503185486,-2.648636241887878e-05,185.4,193.0,152,10,0,10,0.0,0.009333412558215227,0.0032666943953753294,201
OnlyFemale,RandomForest,PA_Alistipes putredinis,PA,Alistipes putredinis,0.00021257316187030012,0.00022478079106951865,-6.0028843142014745e-05,185.8,184.0,157,10,0,10,0.0,0.009326264805939944,0.00326419268207898,202
OnlyFemale,RandomForest,PA_Bifidobacterium bifidum,PA,Bifidobacterium bifidum,0.00021107674083023,0.0002073724222410079,-5.756981312350321e-05,184.0,181.0,157,10,0,10,0.0,0.009260612026642296,0.0032412142093248032,203
OnlyFemale,RandomForest,PA_Lawsonibacter asaccharolyticus,PA,Lawsonibacter asaccharolyticus,0.00020552100776869068,0.00016278346557396345,-1.840801444172726e-05,188.5,198.5,142,10,0,10,0.0,0.009016864239917247,0.0031559024839710363,204
OnlyFemale,RandomForest,PA_Klebsiella quasipneumoniae,PA,Klebsiella quasipneumoniae,0.00020350296319619033,0.0001719684350296124,-3.6385504367197256e-05,190.1,197.5,127,10,0,10,0.0,0.008928326167153331,0.003124914158503666,205
OnlyFemale,RandomForest,PA_Bifidobacterium longum,PA,Bifidobacterium longum,0.00020142428987875199,0.00016447358781964178,-5.386217858569194e-05,188.6,194.5,154,10,0,10,0.0,0.008837128117348249,0.003092994841071887,206
OnlyFemale,RandomForest,PA_Acidaminococcus intestini,PA,Acidaminococcus intestini,0.00019235043117468476,0.00017354076569703835,-4.5645552257580745e-05,188.9,194.5,162,10,0,10,0.0,0.008439028901335986,0.002953660115467595,207
OnlyFemale,RandomForest,PA_Desulfovibrio piger,PA,Desulfovibrio piger,0.00018779516564872592,0.00013712901692958587,3.0016982650433494e-06,191.8,204.0,140,10,0,10,0.0,0.0082391748267074,0.00288371118934759,208
OnlyFemale,RandomForest,PA_Firmicutes bacterium CAG:145,PA,Firmicutes bacterium CAG:145,0.00018660842170844263,0.00018182100943179083,-2.3078541677435286e-05,189.2,191.5,158,10,0,10,0.0,0.008187108572686681,0.002865488000440338,209
OnlyFemale,RandomForest,PA_Bacteroides uniformis,PA,Bacteroides uniformis,0.00017679299602622062,9.469500335011584e-05,-6.619399697129771e-05,194.5,211.5,140,10,0,10,0.0,0.007756474440465986,0.002714766054163095,210
OnlyFemale,RandomForest,PA_Ruthenibacterium lactatiformans,PA,Ruthenibacterium lactatiformans,0.00017632466430165757,0.0001560231065697986,7.80696189950424e-06,192.8,196.5,143,10,0,10,0.0,0.007735927229134753,0.0027075745301971634,211
OnlyFemale,RandomForest,PA_Phocaeicola coprocola,PA,Phocaeicola coprocola,0.00017540263441238895,0.00015696890957995737,-4.79725668067219e-05,193.8,194.0,163,10,0,10,0.0,0.007695474827567911,0.0026934161896487686,212
OnlyFemale,RandomForest,PA_Agathobaculum butyriciproducens,PA,Agathobaculum butyriciproducens,0.00016774798951806738,0.00016551044020284217,-2.1166787820609924e-05,195.2,196.5,169,10,0,10,0.0,0.007359641062610147,0.0025758743719135513,213
OnlyFemale,RandomForest,PA_Faecalibacterium prausnitzii,PA,Faecalibacterium prausnitzii,0.00015696727612351288,0.00011686787111961652,-4.165728518576175e-06,196.2,206.0,155,10,0,10,0.0,0.006886656669707787,0.0024103298343977255,214
OnlyFemale,RandomForest,PA_Anaerostipes hadrus,PA,Anaerostipes hadrus,0.00012867233192558885,0.00011269866822877843,1.9401958304186726e-05,205.2,210.5,163,10,0,10,0.0,0.005645266929171578,0.001975843425210052,215
