contrast,group1_label,group0_label,n_group1,n_group0,feature,mean_group1,mean_group0,median_group1,median_group0,mean_diff_clr,median_diff_clr,abs_mean_diff,ranksum_stat,p_value,rank_biserial,fdr_bh,significant_fdr_0_05
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Christensenella,-1.8035101230491262,-1.8944570292369514,-2.1237703267880352,-2.1235667502973907,0.0909469061878252,-0.0002035764906445081,0.0909469061878252,-0.27449274010038244,0.7837059820090347,-0.012338362068965547,0.8697224922295386,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Collinsella,2.7746413005025343,2.8972684000050926,3.8332430846523566,3.7644371524251343,-0.12262709950255823,0.06880593222722231,0.12262709950255823,-0.25651286629468056,0.7975548468491881,-0.01153017241379306,0.8744276031720014,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Veillonella,0.34390127279380445,0.20113146776201554,-0.5009328007924028,-0.3948643243862495,0.1427698050317889,-0.10606847640615324,0.1427698050317889,0.18379426556939726,0.8541748549184467,0.008261494252873591,0.903836183692775,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Slackia,-1.3189834297711305,-1.4327968609942616,-1.9121129704685438,-1.9905301971181684,0.11381343122313115,0.07841722664962458,0.11381343122313115,0.20736787789242866,0.8357225670737511,0.009321120689655071,0.903836183692775,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Actinomyces,-1.1332744228078908,-1.1160783088946375,-1.2351871826578846,-1.2893703094886422,-0.017196113913253264,0.054183126830757544,0.017196113913253264,-0.186591134828062,0.8519812180560514,-0.008387212643678144,0.903836183692775,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Agathobaculum,1.968154633018809,1.9698660045567358,2.5819783899524,2.4686210451946238,-0.0017113715379266647,0.11335734475777626,0.0017113715379266647,0.15023183446542038,0.8805817106318408,0.006752873563218298,0.9210682260631897,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Lawsonibacter,0.4600530172078223,0.46501496926477603,0.7406634148139115,0.5332578243550372,-0.004961952056953711,0.2074055904588743,0.004961952056953711,-0.11547074510773002,0.9080720073672861,-0.005190373563218387,0.9390290076184435,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Dorea,2.839069856735214,2.957418591551724,4.021611042080689,3.909699382336848,-0.11834873481650998,0.11191165974384099,0.11834873481650998,-0.07711368098889929,0.9385331095539491,-0.003466235632183956,0.9521755636714265,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Fusicatenibacter,2.7902690046736374,2.805010892034964,3.606081336750716,3.7621636885857566,-0.014741887361326533,-0.1560823518350407,0.014741887361326533,-0.07311815347652109,0.9417120959387735,-0.003286637931034453,0.9521755636714265,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Megasphaera,-1.3878758318556108,-1.581426837882848,-2.2768333764784643,-2.165568634559339,0.19355100602723718,-0.1112647419191255,0.19355100602723718,0.019578084810653186,0.9843799462706212,0.0008800287356320879,0.9843799462706212,False
